OrderNumber,CustomerID,ProductNr,StoreID,Date,StoreType,Price
23894886,46-462-627-514,H-184-1991,Store_2360,2022-08-21,Online Store,74.59
23894886,46-462-627-514,B-061-2006,Store_2360,2022-08-21,Online Store,88.59
23894887,46-462-627-514,G-178-2015,Store_2477,2022-03-26,Onsite Store,81.59
23894887,46-462-627-514,G-016-2003,Store_2477,2022-03-26,Onsite Store,39.59
23894887,46-462-627-514,Q-193-2006,Store_2477,2022-03-26,Onsite Store,62.99
23894887,46-462-627-514,A-064-1984,Store_2477,2022-03-26,Onsite Store,63.59
23894887,46-462-627-514,I-172-2005,Store_2477,2022-03-26,Onsite Store,74.59
23894887,46-462-627-514,F-298-1990,Store_2477,2022-03-26,Onsite Store,52.59
23894887,46-462-627-514,J-091-2006,Store_2477,2022-03-26,Onsite Store,65.99
23894887,46-462-627-514,G-268-1993,Store_2477,2022-03-26,Onsite Store,55.59
23894887,46-462-627-514,F-148-1998,Store_2477,2022-03-26,Onsite Store,90.99
23894888,46-462-627-514,N-271-2004,Store_2349,2022-10-18,Online Store,18.99
23894888,46-462-627-514,N-181-1984,Store_2349,2022-10-18,Online Store,77.99
23894888,46-462-627-514,B-121-1983,Store_2349,2022-10-18,Online Store,80.99
23894888,46-462-627-514,Q-121-1994,Store_2349,2022-10-18,Online Store,29.99
23894888,46-462-627-514,N-190-1980,Store_2349,2022-10-18,Online Store,54.59
23894889,46-462-627-514,J-286-2004,Store_2411,2022-09-13,Onsite Store,100.99
23894889,46-462-627-514,N-145-2000,Store_2411,2022-09-13,Onsite Store,37.59
23894889,46-462-627-514,A-238-1994,Store_2411,2022-09-13,Onsite Store,117.99
23894889,46-462-627-514,A-184-1991,Store_2411,2022-09-13,Onsite Store,82.59
23894890,63-637-922-260,Q-247-2004,Store_2412,2022-06-23,Onsite Store,30.59
23894890,63-637-922-260,H-256-1999,Store_2412,2022-06-23,Onsite Store,52.59
23894890,63-637-922-260,B-160-1986,Store_2412,2022-06-23,Onsite Store,78.59
23894890,63-637-922-260,N-274-2015,Store_2412,2022-06-23,Onsite Store,71.99
23894891,63-637-922-260,I-289-1989,Store_2410,2022-10-24,Onsite Store,17.99
23894891,63-637-922-260,F-133-2009,Store_2410,2022-10-24,Onsite Store,92.99
23894891,63-637-922-260,W-259-2003,Store_2410,2022-10-24,Onsite Store,63.59
23894891,63-637-922-260,V-268-2013,Store_2410,2022-10-24,Onsite Store,77.59
23894891,63-637-922-260,W-046-1993,Store_2410,2022-10-24,Onsite Store,36.99
23894891,63-637-922-260,G-157-1993,Store_2410,2022-10-24,Onsite Store,65.99
23894891,63-637-922-260,B-292-2001,Store_2410,2022-10-24,Onsite Store,78.99
23894891,63-637-922-260,G-298-2002,Store_2410,2022-10-24,Onsite Store,36.99
23894892,63-637-922-260,G-277-1991,Store_2436,2022-03-12,Onsite Store,74.59
23894892,63-637-922-260,B-112-1991,Store_2436,2022-03-12,Onsite Store,77.99
23894892,63-637-922-260,J-238-1988,Store_2436,2022-03-12,Onsite Store,52.59
23894893,63-637-922-260,G-220-2018,Store_2435,2022-12-11,Onsite Store,46.99
23894893,63-637-922-260,W-022-1980,Store_2435,2022-12-11,Onsite Store,124.99
23894893,63-637-922-260,J-217-1984,Store_2435,2022-12-11,Onsite Store,97.59
23894893,63-637-922-260,J-022-2008,Store_2435,2022-12-11,Onsite Store,32.59
23894894,63-637-922-260,C-070-2009,Store_2461,2022-08-13,Onsite Store,58.59
23894895,63-637-922-260,B-157-2003,Store_2402,2022-03-23,Onsite Store,65.99
23894895,63-637-922-260,Z-247-2017,Store_2402,2022-03-23,Onsite Store,108.59
23894895,63-637-922-260,N-253-2017,Store_2402,2022-03-23,Onsite Store,36.59
23894895,63-637-922-260,N-103-1990,Store_2402,2022-03-23,Onsite Store,105.59
23894896,63-637-922-260,H-217-1995,Store_2477,2022-10-15,Onsite Store,33.99
23894896,63-637-922-260,A-004-1999,Store_2477,2022-10-15,Onsite Store,75.59
23894896,63-637-922-260,H-100-2011,Store_2477,2022-10-15,Onsite Store,36.59
23894896,63-637-922-260,F-226-2000,Store_2477,2022-10-15,Onsite Store,39.99
23894896,63-637-922-260,H-250-2016,Store_2477,2022-10-15,Onsite Store,75.99
23894896,63-637-922-260,G-097-1981,Store_2477,2022-10-15,Onsite Store,78.99
23894896,63-637-922-260,J-211-1992,Store_2477,2022-10-15,Onsite Store,53.99
23894896,63-637-922-260,W-109-2007,Store_2477,2022-10-15,Onsite Store,73.99
23894896,63-637-922-260,B-286-1997,Store_2477,2022-10-15,Onsite Store,59.59
23894896,63-637-922-260,G-193-1993,Store_2477,2022-10-15,Onsite Store,100.99
23894896,63-637-922-260,C-025-1988,Store_2477,2022-10-15,Onsite Store,76.99
23894897,63-637-922-260,V-187-1985,Store_2364,2022-03-26,Online Store,74.99
23894897,63-637-922-260,Z-250-2018,Store_2364,2022-03-26,Online Store,41.59
23894897,63-637-922-260,V-163-1988,Store_2364,2022-03-26,Online Store,53.59
23894897,63-637-922-260,Q-115-1980,Store_2364,2022-03-26,Online Store,18.99
23894897,63-637-922-260,N-106-2001,Store_2364,2022-03-26,Online Store,27.59
23894898,63-637-922-260,F-100-2001,Store_2470,2022-04-15,Onsite Store,36.59
23894898,63-637-922-260,A-157-2018,Store_2470,2022-04-15,Onsite Store,93.59
23894898,63-637-922-260,G-211-1998,Store_2470,2022-04-15,Onsite Store,91.99
23894898,63-637-922-260,A-037-2003,Store_2470,2022-04-15,Onsite Store,25.99
23894898,63-637-922-260,N-289-2005,Store_2470,2022-04-15,Onsite Store,17.59
23894898,63-637-922-260,C-214-2013,Store_2470,2022-04-15,Onsite Store,68.59
23894898,63-637-922-260,A-031-2003,Store_2470,2022-04-15,Onsite Store,47.59
23894898,63-637-922-260,A-280-1981,Store_2470,2022-04-15,Onsite Store,83.59
23894898,63-637-922-260,G-100-1987,Store_2470,2022-04-15,Onsite Store,103.99
23894898,63-637-922-260,J-214-2015,Store_2470,2022-04-15,Onsite Store,84.99
23894898,63-637-922-260,W-025-2003,Store_2470,2022-04-15,Onsite Store,103.59
23894899,39-397-713-297,V-100-1998,Store_2450,2022-07-11,Onsite Store,60.99
23894899,39-397-713-297,Q-064-1980,Store_2450,2022-07-11,Onsite Store,43.99
23894899,39-397-713-297,B-166-1980,Store_2450,2022-07-11,Onsite Store,38.59
23894900,39-397-713-297,Q-196-1997,Store_2400,2022-05-24,Onsite Store,108.59
23894900,39-397-713-297,W-268-1998,Store_2400,2022-05-24,Onsite Store,7.99
23894900,39-397-713-297,H-073-1999,Store_2400,2022-05-24,Onsite Store,51.59
23894900,39-397-713-297,Z-127-2010,Store_2400,2022-05-24,Onsite Store,39.59
23894900,39-397-713-297,G-127-2001,Store_2400,2022-05-24,Onsite Store,43.59
23894900,39-397-713-297,V-232-2003,Store_2400,2022-05-24,Onsite Store,43.99
23894901,39-397-713-297,F-085-2008,Store_2466,2022-07-01,Onsite Store,39.59
23894901,39-397-713-297,N-070-2000,Store_2466,2022-07-01,Onsite Store,26.99
23894901,39-397-713-297,G-139-1980,Store_2466,2022-07-01,Onsite Store,56.99
23894901,39-397-713-297,F-238-1991,Store_2466,2022-07-01,Onsite Store,43.99
23894901,39-397-713-297,B-136-1986,Store_2466,2022-07-01,Onsite Store,74.59
23894901,39-397-713-297,F-205-1994,Store_2466,2022-07-01,Onsite Store,79.99
23894901,39-397-713-297,N-262-1983,Store_2466,2022-07-01,Onsite Store,68.59
23894901,39-397-713-297,A-145-1987,Store_2466,2022-07-01,Onsite Store,68.59
23894901,39-397-713-297,H-232-2009,Store_2466,2022-07-01,Onsite Store,45.59
23894902,39-397-713-297,V-256-1995,Store_2350,2022-11-27,Online Store,92.59
23894902,39-397-713-297,F-217-1980,Store_2350,2022-11-27,Online Store,131.59
23894902,39-397-713-297,Q-187-1991,Store_2350,2022-11-27,Online Store,33.99
23894902,39-397-713-297,H-040-2009,Store_2350,2022-11-27,Online Store,69.99
23894903,39-397-713-297,F-028-1993,Store_2445,2022-09-06,Onsite Store,72.59
23894903,39-397-713-297,Q-160-2006,Store_2445,2022-09-06,Onsite Store,55.59
23894903,39-397-713-297,Z-010-2008,Store_2445,2022-09-06,Onsite Store,80.99
23894903,39-397-713-297,Q-184-2008,Store_2445,2022-09-06,Onsite Store,117.99
23894903,39-397-713-297,A-097-2013,Store_2445,2022-09-06,Onsite Store,27.59
23894903,39-397-713-297,Z-040-1991,Store_2445,2022-09-06,Onsite Store,39.99
23894903,39-397-713-297,A-256-1982,Store_2445,2022-09-06,Onsite Store,110.59
23894903,39-397-713-297,N-166-1984,Store_2445,2022-09-06,Onsite Store,58.99
23894904,39-397-713-297,A-046-1998,Store_2474,2022-11-27,Onsite Store,120.99
23894904,39-397-713-297,G-034-2005,Store_2474,2022-11-27,Onsite Store,57.59
23894904,39-397-713-297,H-058-1994,Store_2474,2022-11-27,Onsite Store,52.59
23894904,39-397-713-297,H-208-2012,Store_2474,2022-11-27,Onsite Store,74.59
23894904,39-397-713-297,H-250-1996,Store_2474,2022-11-27,Onsite Store,63.59
23894905,39-397-713-297,Z-031-1983,Store_2360,2022-08-05,Online Store,84.99
23894905,39-397-713-297,B-088-2011,Store_2360,2022-08-05,Online Store,72.99
23894905,39-397-713-297,Z-226-1985,Store_2360,2022-08-05,Online Store,63.99
23894905,39-397-713-297,F-274-2008,Store_2360,2022-08-05,Online Store,108.59
23894905,39-397-713-297,G-133-2010,Store_2360,2022-08-05,Online Store,46.99
23894905,39-397-713-297,B-103-1992,Store_2360,2022-08-05,Online Store,56.99
23894906,39-397-713-297,W-181-1994,Store_2457,2022-09-15,Onsite Store,83.59
23894906,39-397-713-297,I-256-1996,Store_2457,2022-09-15,Onsite Store,86.59
23894906,39-397-713-297,Q-067-2001,Store_2457,2022-09-15,Onsite Store,46.59
23894907,39-397-713-297,Q-016-2003,Store_2379,2022-07-25,Online Store,41.99
23894907,39-397-713-297,A-028-1992,Store_2379,2022-07-25,Online Store,17.59
23894907,39-397-713-297,N-205-1991,Store_2379,2022-07-25,Online Store,83.59
23894907,39-397-713-297,V-229-2006,Store_2379,2022-07-25,Online Store,109.99
23894907,39-397-713-297,F-109-2017,Store_2379,2022-07-25,Online Store,69.99
23894908,54-540-143-192,A-148-1985,Store_2352,2022-01-13,Online Store,93.99
23894908,54-540-143-192,J-160-1998,Store_2352,2022-01-13,Online Store,74.59
23894908,54-540-143-192,J-022-1988,Store_2352,2022-01-13,Online Store,85.59
23894908,54-540-143-192,B-142-2004,Store_2352,2022-01-13,Online Store,56.99
23894908,54-540-143-192,J-064-1996,Store_2352,2022-01-13,Online Store,109.99
23894908,54-540-143-192,Z-226-1982,Store_2352,2022-01-13,Online Store,143.99
23894908,54-540-143-192,N-007-1999,Store_2352,2022-01-13,Online Store,76.59
23894908,54-540-143-192,V-103-2017,Store_2352,2022-01-13,Online Store,89.59
23894908,54-540-143-192,B-013-1991,Store_2352,2022-01-13,Online Store,78.59
23894908,54-540-143-192,A-148-1990,Store_2352,2022-01-13,Online Store,64.59
23894908,54-540-143-192,I-283-2015,Store_2352,2022-01-13,Online Store,66.99
23894909,54-540-143-192,V-163-2018,Store_2382,2022-06-29,Online Store,33.59
23894909,54-540-143-192,C-151-1980,Store_2382,2022-06-29,Online Store,72.59
23894909,54-540-143-192,J-058-2002,Store_2382,2022-06-29,Online Store,90.59
23894909,54-540-143-192,A-229-2009,Store_2382,2022-06-29,Online Store,74.99
23894909,54-540-143-192,Q-181-2000,Store_2382,2022-06-29,Online Store,47.59
23894909,54-540-143-192,A-157-1980,Store_2382,2022-06-29,Online Store,84.99
23894909,54-540-143-192,I-016-2016,Store_2382,2022-06-29,Online Store,99.59
23894910,54-540-143-192,F-070-1988,Store_2431,2022-10-17,Onsite Store,99.99
23894910,54-540-143-192,A-055-1989,Store_2431,2022-10-17,Onsite Store,122.99
23894910,54-540-143-192,F-238-1984,Store_2431,2022-10-17,Onsite Store,83.99
23894910,54-540-143-192,B-262-2000,Store_2431,2022-10-17,Onsite Store,80.59
23894910,54-540-143-192,N-076-2014,Store_2431,2022-10-17,Onsite Store,83.99
23894910,54-540-143-192,H-241-1981,Store_2431,2022-10-17,Onsite Store,88.59
23894911,54-540-143-192,N-028-1983,Store_2405,2022-02-09,Onsite Store,56.99
23894911,54-540-143-192,C-034-1990,Store_2405,2022-02-09,Onsite Store,31.99
23894911,54-540-143-192,C-112-1986,Store_2405,2022-02-09,Onsite Store,85.59
23894911,54-540-143-192,G-208-1982,Store_2405,2022-02-09,Onsite Store,47.59
23894911,54-540-143-192,Q-277-2003,Store_2405,2022-02-09,Onsite Store,36.99
23894911,54-540-143-192,N-181-1991,Store_2405,2022-02-09,Onsite Store,70.99
23894911,54-540-143-192,V-019-2012,Store_2405,2022-02-09,Onsite Store,46.99
23894912,54-540-143-192,B-157-2000,Store_2399,2022-07-10,Onsite Store,113.59
23894912,54-540-143-192,A-127-1994,Store_2399,2022-07-10,Onsite Store,48.99
23894912,54-540-143-192,H-025-2003,Store_2399,2022-07-10,Onsite Store,89.59
23894912,54-540-143-192,Q-286-1991,Store_2399,2022-07-10,Onsite Store,88.59
23894912,54-540-143-192,C-247-2008,Store_2399,2022-07-10,Onsite Store,15.59
23894912,54-540-143-192,N-244-2002,Store_2399,2022-07-10,Onsite Store,23.99
23894912,54-540-143-192,A-082-1989,Store_2399,2022-07-10,Onsite Store,79.59
23894913,54-540-143-192,B-292-2018,Store_2422,2022-09-03,Onsite Store,100.99
23894913,54-540-143-192,J-154-2015,Store_2422,2022-09-03,Onsite Store,110.59
23894913,54-540-143-192,V-262-1995,Store_2422,2022-09-03,Onsite Store,68.99
23894913,54-540-143-192,A-187-2016,Store_2422,2022-09-03,Onsite Store,68.99
23894913,54-540-143-192,I-265-2001,Store_2422,2022-09-03,Onsite Store,90.59
23894913,54-540-143-192,N-106-2004,Store_2422,2022-09-03,Onsite Store,12.59
23894914,54-540-143-192,G-232-1986,Store_2420,2022-07-19,Onsite Store,52.59
23894914,54-540-143-192,F-097-2010,Store_2420,2022-07-19,Onsite Store,66.59
23894914,54-540-143-192,N-238-1991,Store_2420,2022-07-19,Onsite Store,67.99
23894914,54-540-143-192,G-130-1981,Store_2420,2022-07-19,Onsite Store,69.59
23894914,54-540-143-192,J-184-2000,Store_2420,2022-07-19,Onsite Store,71.99
23894915,54-540-143-192,Z-124-1998,Store_2423,2022-03-26,Onsite Store,92.99
23894915,54-540-143-192,G-037-2009,Store_2423,2022-03-26,Onsite Store,43.99
23894916,54-540-143-192,W-289-1990,Store_2403,2022-10-17,Onsite Store,81.99
23894916,54-540-143-192,Z-247-2007,Store_2403,2022-10-17,Onsite Store,30.59
23894916,54-540-143-192,A-160-2014,Store_2403,2022-10-17,Onsite Store,97.59
23894916,54-540-143-192,G-199-1983,Store_2403,2022-10-17,Onsite Store,65.99
23894916,54-540-143-192,I-052-1986,Store_2403,2022-10-17,Onsite Store,55.59
23894916,54-540-143-192,G-256-1982,Store_2403,2022-10-17,Onsite Store,128.99
23894916,54-540-143-192,W-235-2011,Store_2403,2022-10-17,Onsite Store,19.59
23894917,80-804-141-824,Q-163-1980,Store_2420,2022-09-21,Onsite Store,55.59
23894917,80-804-141-824,G-298-2008,Store_2420,2022-09-21,Onsite Store,75.59
23894917,80-804-141-824,N-187-1981,Store_2420,2022-09-21,Onsite Store,35.59
23894917,80-804-141-824,A-268-1990,Store_2420,2022-09-21,Onsite Store,67.99
23894917,80-804-141-824,F-115-1981,Store_2420,2022-09-21,Onsite Store,44.59
23894917,80-804-141-824,F-139-1990,Store_2420,2022-09-21,Onsite Store,68.99
23894917,80-804-141-824,B-010-1985,Store_2420,2022-09-21,Onsite Store,60.99
23894917,80-804-141-824,I-193-1987,Store_2420,2022-09-21,Onsite Store,77.99
23894918,80-804-141-824,Z-256-2003,Store_2351,2022-06-18,Online Store,59.59
23894918,80-804-141-824,B-004-1990,Store_2351,2022-06-18,Online Store,96.59
23894918,80-804-141-824,W-295-1985,Store_2351,2022-06-18,Online Store,98.99
23894919,80-804-141-824,J-154-2009,Store_2433,2022-09-09,Onsite Store,75.99
23894919,80-804-141-824,G-166-1997,Store_2433,2022-09-09,Onsite Store,46.99
23894919,80-804-141-824,C-178-1987,Store_2433,2022-09-09,Onsite Store,27.59
23894919,80-804-141-824,I-037-1981,Store_2433,2022-09-09,Onsite Store,176.59
23894919,80-804-141-824,I-169-2013,Store_2433,2022-09-09,Onsite Store,32.99
23894920,80-804-141-824,C-082-2016,Store_2382,2022-08-09,Online Store,35.59
23894920,80-804-141-824,W-229-2006,Store_2382,2022-08-09,Online Store,52.99
23894920,80-804-141-824,G-202-1987,Store_2382,2022-08-09,Online Store,24.59
23894920,80-804-141-824,Q-097-2006,Store_2382,2022-08-09,Online Store,26.59
23894920,80-804-141-824,Q-166-1993,Store_2382,2022-08-09,Online Store,56.59
23894921,80-804-141-824,G-265-1995,Store_2361,2022-05-22,Online Store,49.59
23894921,80-804-141-824,H-088-2010,Store_2361,2022-05-22,Online Store,108.99
23894921,80-804-141-824,A-235-1995,Store_2361,2022-05-22,Online Store,53.59
23894921,80-804-141-824,Z-205-2010,Store_2361,2022-05-22,Online Store,66.59
23894921,80-804-141-824,I-106-1995,Store_2361,2022-05-22,Online Store,40.99
23894921,80-804-141-824,F-151-1983,Store_2361,2022-05-22,Online Store,112.59
23894922,80-804-141-824,H-232-2004,Store_2466,2022-01-11,Onsite Store,61.59
23894922,80-804-141-824,Z-235-2006,Store_2466,2022-01-11,Onsite Store,119.99
23894922,80-804-141-824,I-109-1996,Store_2466,2022-01-11,Onsite Store,75.99
23894922,80-804-141-824,V-220-1984,Store_2466,2022-01-11,Onsite Store,96.99
23894922,80-804-141-824,A-277-2002,Store_2466,2022-01-11,Onsite Store,49.59
23894922,80-804-141-824,I-130-2005,Store_2466,2022-01-11,Onsite Store,60.99
23894922,80-804-141-824,I-127-1986,Store_2466,2022-01-11,Onsite Store,91.99
23894923,80-804-141-824,Z-157-1999,Store_2403,2022-02-01,Onsite Store,79.59
23894923,80-804-141-824,W-031-1983,Store_2403,2022-02-01,Onsite Store,12.99
23894923,80-804-141-824,C-235-1985,Store_2403,2022-02-01,Onsite Store,96.99
23894923,80-804-141-824,F-010-2006,Store_2403,2022-02-01,Onsite Store,71.59
23894924,80-804-141-824,J-079-1997,Store_2367,2022-02-09,Online Store,57.59
23894924,80-804-141-824,B-046-2009,Store_2367,2022-02-09,Online Store,66.59
23894924,80-804-141-824,B-022-1987,Store_2367,2022-02-09,Online Store,32.99
23894924,80-804-141-824,I-187-2018,Store_2367,2022-02-09,Online Store,45.99
23894924,80-804-141-824,I-025-2015,Store_2367,2022-02-09,Online Store,84.59
23894924,80-804-141-824,B-145-1988,Store_2367,2022-02-09,Online Store,97.59
23894924,80-804-141-824,H-106-2005,Store_2367,2022-02-09,Online Store,29.99
23894924,80-804-141-824,A-190-1984,Store_2367,2022-02-09,Online Store,48.99
23894924,80-804-141-824,B-211-2007,Store_2367,2022-02-09,Online Store,73.59
23894925,80-804-141-824,C-274-1988,Store_2349,2022-09-12,Online Store,60.99
23894925,80-804-141-824,N-244-1994,Store_2349,2022-09-12,Online Store,32.99
23894925,80-804-141-824,F-055-1993,Store_2349,2022-09-12,Online Store,32.99
23894925,80-804-141-824,F-205-1998,Store_2349,2022-09-12,Online Store,76.59
23894925,80-804-141-824,A-205-1990,Store_2349,2022-09-12,Online Store,86.59
23894925,80-804-141-824,B-112-1984,Store_2349,2022-09-12,Online Store,11.59
23894926,69-694-979-487,N-034-2004,Store_2412,2022-12-11,Onsite Store,51.99
23894926,69-694-979-487,Q-064-1989,Store_2412,2022-12-11,Onsite Store,138.99
23894926,69-694-979-487,J-253-1989,Store_2412,2022-12-11,Onsite Store,79.59
23894927,69-694-979-487,H-220-2006,Store_2359,2022-01-08,Online Store,45.59
23894927,69-694-979-487,A-094-2009,Store_2359,2022-01-08,Online Store,25.99
23894927,69-694-979-487,A-139-1994,Store_2359,2022-01-08,Online Store,82.99
23894928,69-694-979-487,G-088-1994,Store_2404,2022-08-28,Onsite Store,67.99
23894928,69-694-979-487,I-055-1981,Store_2404,2022-08-28,Onsite Store,42.99
23894928,69-694-979-487,C-013-1983,Store_2404,2022-08-28,Onsite Store,93.59
23894928,69-694-979-487,G-037-2008,Store_2404,2022-08-28,Onsite Store,61.99
23894928,69-694-979-487,G-214-2001,Store_2404,2022-08-28,Onsite Store,37.59
23894928,69-694-979-487,W-142-1987,Store_2404,2022-08-28,Onsite Store,111.99
23894928,69-694-979-487,Z-253-1997,Store_2404,2022-08-28,Onsite Store,95.59
23894928,69-694-979-487,W-091-2018,Store_2404,2022-08-28,Onsite Store,114.99
23894928,69-694-979-487,G-067-2001,Store_2404,2022-08-28,Onsite Store,71.99
23894929,69-694-979-487,F-175-2018,Store_2464,2022-08-07,Onsite Store,78.59
23894929,69-694-979-487,A-025-2013,Store_2464,2022-08-07,Onsite Store,56.59
23894929,69-694-979-487,Q-208-2002,Store_2464,2022-08-07,Onsite Store,65.59
23894929,69-694-979-487,A-127-2003,Store_2464,2022-08-07,Onsite Store,76.59
23894930,69-694-979-487,W-268-2016,Store_2356,2022-01-31,Online Store,104.99
23894930,69-694-979-487,G-202-1981,Store_2356,2022-01-31,Online Store,13.59
23894930,69-694-979-487,V-136-1992,Store_2356,2022-01-31,Online Store,57.59
23894930,69-694-979-487,Q-034-1988,Store_2356,2022-01-31,Online Store,79.59
23894931,69-694-979-487,W-127-2002,Store_2348,2022-10-04,Online Store,77.99
23894931,69-694-979-487,F-034-2001,Store_2348,2022-10-04,Online Store,58.59
23894931,69-694-979-487,Z-259-2009,Store_2348,2022-10-04,Online Store,80.59
23894931,69-694-979-487,I-166-2005,Store_2348,2022-10-04,Online Store,74.59
23894931,69-694-979-487,N-241-2005,Store_2348,2022-10-04,Online Store,73.99
23894931,69-694-979-487,C-022-1980,Store_2348,2022-10-04,Online Store,34.99
23894931,69-694-979-487,Q-022-1995,Store_2348,2022-10-04,Online Store,21.99
23894932,69-694-979-487,A-037-2015,Store_2459,2022-06-20,Onsite Store,82.59
23894932,69-694-979-487,J-034-2013,Store_2459,2022-06-20,Onsite Store,94.99
23894932,69-694-979-487,Q-091-1996,Store_2459,2022-06-20,Onsite Store,82.59
23894932,69-694-979-487,J-028-1994,Store_2459,2022-06-20,Onsite Store,51.99
23894932,69-694-979-487,H-004-2002,Store_2459,2022-06-20,Onsite Store,86.99
23894933,69-694-979-487,V-022-1999,Store_2380,2022-04-30,Online Store,70.59
23894933,69-694-979-487,G-253-2011,Store_2380,2022-04-30,Online Store,84.59
23894933,69-694-979-487,W-004-1983,Store_2380,2022-04-30,Online Store,56.59
23894933,69-694-979-487,C-286-2007,Store_2380,2022-04-30,Online Store,27.99
23894933,69-694-979-487,B-160-2001,Store_2380,2022-04-30,Online Store,63.99
23894933,69-694-979-487,N-184-1982,Store_2380,2022-04-30,Online Store,42.99
23894933,69-694-979-487,N-184-2010,Store_2380,2022-04-30,Online Store,53.59
23894933,69-694-979-487,J-295-1987,Store_2380,2022-04-30,Online Store,56.99
23894933,69-694-979-487,I-262-1982,Store_2380,2022-04-30,Online Store,77.59
23894934,69-694-979-487,Z-091-1985,Store_2453,2022-07-17,Onsite Store,100.59
23894934,69-694-979-487,B-025-2008,Store_2453,2022-07-17,Onsite Store,40.59
23894934,69-694-979-487,J-232-2013,Store_2453,2022-07-17,Onsite Store,80.59
23894935,30-303-374-202,W-106-1983,Store_2391,2022-09-03,Online Store,112.59
23894935,30-303-374-202,A-037-1987,Store_2391,2022-09-03,Online Store,54.99
23894935,30-303-374-202,F-229-1980,Store_2391,2022-09-03,Online Store,46.99
23894935,30-303-374-202,J-076-1983,Store_2391,2022-09-03,Online Store,45.99
23894935,30-303-374-202,J-052-1980,Store_2391,2022-09-03,Online Store,53.99
23894935,30-303-374-202,G-061-2012,Store_2391,2022-09-03,Online Store,61.59
23894936,30-303-374-202,F-187-2008,Store_2413,2022-06-28,Onsite Store,55.59
23894936,30-303-374-202,Z-058-2014,Store_2413,2022-06-28,Onsite Store,124.99
23894936,30-303-374-202,V-196-2006,Store_2413,2022-06-28,Onsite Store,87.59
23894936,30-303-374-202,N-259-2008,Store_2413,2022-06-28,Onsite Store,80.99
23894936,30-303-374-202,C-040-1992,Store_2413,2022-06-28,Onsite Store,46.59
23894936,30-303-374-202,G-073-1995,Store_2413,2022-06-28,Onsite Store,36.99
23894936,30-303-374-202,V-178-2006,Store_2413,2022-06-28,Onsite Store,29.99
23894937,30-303-374-202,G-103-2011,Store_2388,2022-05-19,Online Store,81.99
23894937,30-303-374-202,W-001-2015,Store_2388,2022-05-19,Online Store,40.99
23894937,30-303-374-202,A-121-2000,Store_2388,2022-05-19,Online Store,24.99
23894937,30-303-374-202,G-181-2010,Store_2388,2022-05-19,Online Store,73.99
23894937,30-303-374-202,B-037-1983,Store_2388,2022-05-19,Online Store,96.99
23894937,30-303-374-202,W-208-1984,Store_2388,2022-05-19,Online Store,44.59
23894938,30-303-374-202,V-022-1990,Store_2454,2022-03-06,Onsite Store,61.99
23894938,30-303-374-202,F-145-1986,Store_2454,2022-03-06,Onsite Store,73.99
23894938,30-303-374-202,G-085-2014,Store_2454,2022-03-06,Onsite Store,67.99
23894938,30-303-374-202,Q-058-1992,Store_2454,2022-03-06,Onsite Store,66.59
23894938,30-303-374-202,A-154-2018,Store_2454,2022-03-06,Onsite Store,63.99
23894939,30-303-374-202,N-178-2015,Store_2399,2022-07-05,Onsite Store,71.99
23894939,30-303-374-202,G-037-1998,Store_2399,2022-07-05,Onsite Store,39.59
23894939,30-303-374-202,Z-076-2006,Store_2399,2022-07-05,Onsite Store,12.59
23894939,30-303-374-202,I-118-2004,Store_2399,2022-07-05,Onsite Store,41.59
23894939,30-303-374-202,Q-253-1982,Store_2399,2022-07-05,Onsite Store,17.99
23894939,30-303-374-202,Q-004-2000,Store_2399,2022-07-05,Onsite Store,45.59
23894939,30-303-374-202,N-208-1980,Store_2399,2022-07-05,Onsite Store,88.59
23894939,30-303-374-202,F-193-1994,Store_2399,2022-07-05,Onsite Store,96.99
23894939,30-303-374-202,A-295-2002,Store_2399,2022-07-05,Onsite Store,33.99
23894939,30-303-374-202,H-034-2016,Store_2399,2022-07-05,Onsite Store,34.59
23894940,30-303-374-202,B-172-2002,Store_2421,2022-09-10,Onsite Store,69.99
23894940,30-303-374-202,V-223-1991,Store_2421,2022-09-10,Onsite Store,101.59
23894940,30-303-374-202,N-229-2017,Store_2421,2022-09-10,Onsite Store,57.59
23894941,30-303-374-202,N-286-2007,Store_2388,2022-07-02,Online Store,89.59
23894941,30-303-374-202,B-088-2002,Store_2388,2022-07-02,Online Store,31.99
23894941,30-303-374-202,B-115-2012,Store_2388,2022-07-02,Online Store,59.99
23894941,30-303-374-202,N-163-2005,Store_2388,2022-07-02,Online Store,103.99
23894941,30-303-374-202,J-265-1999,Store_2388,2022-07-02,Online Store,32.59
23894941,30-303-374-202,B-295-1997,Store_2388,2022-07-02,Online Store,46.99
23894941,30-303-374-202,Q-262-2007,Store_2388,2022-07-02,Online Store,94.99
23894941,30-303-374-202,F-013-1992,Store_2388,2022-07-02,Online Store,113.99
23894941,30-303-374-202,B-067-1998,Store_2388,2022-07-02,Online Store,43.59
23894942,30-303-374-202,J-208-2012,Store_2439,2022-04-13,Onsite Store,81.59
23894942,30-303-374-202,W-160-1997,Store_2439,2022-04-13,Onsite Store,61.59
23894942,30-303-374-202,C-244-1989,Store_2439,2022-04-13,Onsite Store,128.59
23894942,30-303-374-202,C-169-1992,Store_2439,2022-04-13,Onsite Store,44.59
23894942,30-303-374-202,C-148-2004,Store_2439,2022-04-13,Onsite Store,98.99
